image_path,ground_truth
image276/line_006.png,මගේ අනාගත බලාපොරොත්තුව වන්නේ
image276/line_008.png,දෙමව්පියන් සතුටු වුණෙමි.
image277/line_008.png,මගේ විනෝදාංශය
image277/line_016.png,මගේ විනෝදාංශය පොත්
image277/line_019.png,මම කැමති පොත  මඩොල්
image277/line_021.png,දූවයි.
image277/line_025.png,මට විවේක කාලයක් හමුවූ
image277/line_027.png,විට මම පොතක් කියවමි.
image277/line_029.png,මගේ විනෝදාංශයම මගේ යහළු
image277/line_030.png,වන්ටත් තෝරා ගන්නා ලෙස
image277/line_032.png,ඉල්ලා සිටීමි.
image277/line_033.png,වීමයි.
image278/line_001.png,ඉතිං පහුවදාත් නරිහාමිටත්
image278/line_002.png,ලොකු බඩගින්නක් හැදුණ.
image278/line_007.png,එදත් කන්න දෙයක් හොයාගෙන
image278/line_012.png,කැලේ ඇවිදගෙන යනකොට
image278/line_014.png,නරිහාමිට ඉත්තෑවෙක්
image278/line_017.png,"හම්බ වුණා. ""කොහෙද"
image279/line_004.png,කවියේ සඳහන් පොත් කියවන
image279/line_011.png,ඉරියවු මොනවා ද?
image279/line_015.png,ඇඳේ වැටී පුටුවෙ  ඇදී පොළොවෙ
image279/line_018.png,වැතිරිලා
image279/line_021.png,මේ කවි පෙළෙහි 'පොත් කුරුල්ල'
image279/line_023.png,මෙම කවි පන්තියේ පොත්
image279/line_024.png,ලෙස හැඳින්වෙන්නේ කවරෙක්ද ?
image279/line_025.png,කියවන ළමයා
image281/line_001.png,ඉලපත
image281/line_002.png,ඊතලය
image281/line_003.png,එක
image281/line_004.png,ඖෂධ
image281/line_005.png,ආභරණ
image281/line_006.png,පිලි රහිත වචන ලියමු
image281/line_007.png,ණය
image281/line_008.png,අතරමග
image281/line_009.png,ඇසළ
image281/line_010.png,කතරගම
image282/line_001.png,මධ්‍ය අක්ෂර
image282/line_006.png,සිංහල අක්ෂර
image282/line_010.png,මාලාව
image282/line_015.png,අවරෝහණ අක්ෂර
image282/line_016.png,ලෙස කොටස තුනකයට
image282/line_017.png,වෙනකරයි
image282/line_019.png,ආරෝහණ අක්ෂර
image282/line_021.png,මධ්‍ය අක්ෂර
image282/line_022.png,අක්ෂර මධ්‍ය
image282/line_023.png,අක්ෂරවේ.
image282/line_024.png,රූල මැද ලියවෙන
image283/line_001.png,"'ඔ',ශබ්දය 'ඕ',ශබ්දය"
image283/line_010.png,කොළඹ කෝරල
image283/line_011.png,ගොරක ගෝනිය
image283/line_012.png,නොරොන් නෝනා හමි
image283/line_013.png,සොරබොර සෝමා
image283/line_014.png,පොළේ පොද්දිවෙල
image284/line_028.png,කෙනෙක් කියන ලද දෙයකට
image284/line_031.png,සහ යමකින් උපුටා ගැනීමේදී
image284/line_034.png,යුගල උඩු කොමාව යොදනු
image285/line_002.png,'ඎ' ශබ්දය හඳුනා  ගනිමු.
image285/line_017.png,ඎ ශබ්දය සඳහා ගැට ඇලපිල්
image285/line_021.png,දෙක යෙදේ.
image285/line_024.png,එම ශබ්ද සඳහා ගැට ඇලපිලි
image285/line_026.png,දෙක යෙදේ.
image285/line_028.png,කෲ
image285/line_031.png,ගෲ
image285/line_033.png,තෲ
image285/line_036.png,දෲ
image285/line_040.png,සෲ
image285/line_043.png,බෲ
image286/line_004.png,අද
image286/line_007.png,පහන
image286/line_008.png,පාලම
image286/line_009.png,පැළය
image286/line_010.png,පෑන
image286/line_011.png,පිහිය
image286/line_012.png,පීල්ල
image286/line_013.png,පුටුව
image286/line_014.png,පූසා
image286/line_015.png,පෙරහැර
image286/line_017.png,පේර
image287/line_011.png,පොළ
image287/line_019.png,පෝළිම
image287/line_024.png,පෞරානික
image287/line_030.png,පෞතිවිය
image288/line_012.png,අද මාර්තු
image288/line_013.png,අසා  ලිවීම
image288/line_027.png,ගොරකා
image288/line_029.png,ගෝනිය
image288/line_030.png,බෝලය
image288/line_031.png,තොවිලය
image288/line_032.png,රෝදය
image288/line_034.png,නෝනා කොළඹ ගියා.
image288/line_040.png,ගෝනිය ගත්තා.
image288/line_061.png,අම්මා පූජාව තැබුවා.
image289/line_010.png,අද අප්‍රේල්
image289/line_012.png,අසා  ලිවීම
image289/line_016.png,පහන
image289/line_018.png,පාලම
image289/line_020.png,පැළය
image289/line_022.png,පෑන
image289/line_024.png,පිහිය
image289/line_025.png,පීල්ල
image289/line_027.png,පුටුව
image289/line_030.png,පූසා
image289/line_033.png,පෙරහැර
image290/line_001.png,අද මාර්තු
image290/line_007.png,අසා  ලිවීම.
image290/line_009.png,කෘමියා
image290/line_010.png,ගෘහය
image290/line_016.png,තෘන
image290/line_017.png,වෘත්තය
image290/line_018.png,වෘක්ෂය
image290/line_020.png,පෘවත්ති
image290/line_022.png,පෘතුවිය
image290/line_024.png,හෘර්දය
image290/line_025.png,කෘමියා ගුළට ගියා
image291/line_005.png,අද අප්‍රේල්
image291/line_007.png,අසා ලිවීම
image291/line_011.png,පහන
image291/line_017.png,පාලම
image291/line_019.png,පැළය
image291/line_021.png,පෑන
image291/line_023.png,පිහිය
image291/line_028.png,පීල්ල
image291/line_030.png,පුටුව
image291/line_038.png,පසා
image291/line_044.png,පෙරහැර
image292/line_017.png,පේර
image292/line_020.png,පොළ
image292/line_022.png,පෝළිම
image292/line_028.png,පෞරාණික
image292/line_032.png,පෘථිවිය
image293/line_031.png,පෑන්
image293/line_033.png,පිහිය
image293/line_034.png,පීල්ල
image293/line_035.png,පුටුව
image294/line_001.png,පුටුව
image294/line_002.png,පූසා
image294/line_003.png,පෙරහැර
image294/line_004.png,පේර
image294/line_005.png,අද අප්‍රේල්
image294/line_006.png,අසා ලිවීම
image294/line_007.png,පහන  පෝළිම
image294/line_008.png,පැළය පෘථිවිය
image294/line_009.png,පාලම  පෞරාණික
image294/line_010.png,පෑන
image294/line_011.png,පිහිය
image294/line_012.png,පොළ
image294/line_013.png,පීල්ල
image295/line_005.png,කූඹියා
image295/line_006.png,රූපය
image295/line_010.png,සූදුව
image295/line_015.png,මූලික
image295/line_020.png,භූමිය
image296/line_001.png,"උදා:-දරුව, මෙහි එන්න"
image296/line_002.png,"මෑණියනි, හෙට ගමට එන්න."
image296/line_003.png,සඳහා වාඛ්‍ය ලිවීම දී යොදයි
image296/line_004.png,උදා:-ගැහැනිය කැලට ගොස්
image296/line_005.png,"දර කඩාගෙන, පලා ද නෙලාගෙන"
image296/line_006.png,ගෙදරට ගියා ය.
image296/line_007.png,කොමාව යෙදෙනු අවස්ථා
image296/line_008.png,ඇමතීකම දී යෙද
image296/line_009.png,"උදා සල්, සපු, නා, පනා,"
image296/line_010.png,කෙටි විරාමයක් කෙටි විරාමය
image296/line_011.png,නව් කීපයක් දැක්වීමේ  දී යෙදී.
image297/line_003.png,බලන්න
image297/line_004.png,අද සිකුරාදා
image297/line_005.png,අපි යන්නේ ග්‍රහලෝකාගාරය
image297/line_017.png,විරාම ලක්ෂණ
image297/line_024.png,තිත
image297/line_029.png,අද අපේ පාසලේ චාරිකාව
image297/line_030.png,ලමයි හැමෝම බස් රථයට නැග්
image298/line_001.png,ඉහත චේදය නශ්ශබ්ද ව
image298/line_002.png,කියවා පහත අකුරුවලින්
image298/line_003.png,පටන් ගන්නාවචන ඡේදයෙන්
image298/line_004.png,සොයා ලියන්න
image299/line_011.png,ප්‍රදර්ශනය
image299/line_022.png,යාළුවෝ
image299/line_039.png,නෙලුම් මල
image299/line_043.png,ඇළ දෙළ
image299/line_047.png,වලාකුළු
image299/line_051.png,පොකුරු
image299/line_056.png,වෘක්ෂය
image299/line_065.png,බෲනායි
image300/line_002.png,චෛත්‍යය
image300/line_010.png,පෞද්ගලික
image301/line_002.png,ගියා ය
image301/line_004.png,ආදී ගස් වලින් ඒ උයන
image301/line_008.png,දර කඩා ගෙන
image301/line_012.png,පලාදී නෙළාගෙන ගෙදර
image301/line_013.png,නම් කීපයක් දැක් වීමේ
image301/line_014.png,වැසී තිබුණි.
image301/line_015.png,දී යෙදේ.
image301/line_016.png,"උදා සල්, සපු, නා පනා"
image302/line_005.png,අද බ්‍රහස්පතින්දා
image302/line_006.png,කෝමාව යෙදෙන අවස්ථා
image302/line_008.png,ඇමතීමක දී යෙදේ
image302/line_012.png,"උදා දරුවා, මෙහි එන්න."
image302/line_015.png,"මෑණියන, හෙට ගමට එන්න."
image302/line_020.png,කෙටි විරාමයක් කෙටි නැවතීමක්
image302/line_022.png,සඳහා වාඛ්‍ය ලිවීමේ දී යොදයි.
image302/line_025.png,"උදා ගැහැනිය කැලයට ගොස්,"
image302/line_027.png,"දර කඩාගෙන, පලා ද නෙළාගෙන"
image302/line_034.png,ගෙදර ගියා ය.
image302/line_042.png,නම් කිහිපයක්
image303/line_018.png,විරාම ලක්ෂණ
image303/line_044.png,අප යන්නේ ග්‍රහලෝකාගාරය
image304/line_001.png,කෙටි විරාමයක් කෙටි නැවතීමක්
image304/line_003.png,සඳහා වාඛ්‍ය ලිවීමේදී යොදයි.
image304/line_004.png,උදා:- ගැහැනිය කැලයට
image304/line_005.png,"ගොස් දර කඩාගෙන, පලාද"
image304/line_007.png,නෙළාගෙන ගියා ය.
image305/line_003.png,මම මුහුදු වෙරළක සදෑ
image305/line_006.png,කාලයගත කරමි.
image305/line_018.png,සැදෑ කාලයේ දි මම මුහුදු වෙරළේ
image305/line_028.png,සරුංගල් යවමි
image305/line_042.png,සැදෑ අඳුරත් සමඟ මම මුහුදු වෙරළේ
image305/line_052.png,වැලිමාලිගා සාදමි.
image305/line_073.png,සැදෑ අහසේ ඉර බැස යන ආකාර මම
image305/line_089.png,මුහුදු වෙරළේ සිට නරඹමි.
image306/line_001.png,නම් කීපයක් දැක්වීමේ දී
image306/line_006.png,යෙදේ
image306/line_009.png,"උද:- සල්,සපු,නා,පනා,"
image306/line_010.png,ආදී ගස් වලින් ඒ උයන වැසි
image306/line_012.png,තිබුණි.
image307/line_002.png,අතරමඟ
image307/line_003.png,ආභරණ
image307/line_004.png,ඇසල
image307/line_005.png,පරණ
image307/line_011.png,ඉලපත
image308/line_001.png,කොමාව යෙදෙන අවස්ථා.
image308/line_005.png,"උදා:- දරුව,මෙහි එන්න."
image308/line_006.png,"මෑණියනි,හෙට ගමන එන්"
image308/line_014.png,කෙටි විරාමනයක් කෙටි
image308/line_016.png,නැවතිමක් සඳහා වාඛය
image308/line_017.png,උදා:-ගැහැනිය කැලයට
image308/line_019.png,"ගොස්,දර කඩාගෙන පලාද"
image308/line_022.png,නෙළාගෙන ගෙදර ගියා ය.
image308/line_024.png,ලිවීමේ දී යොදයි
image308/line_029.png,නවු කිපයක් දැක්වීමේ දී
image309/line_011.png,"උදා:-සල්,සපු,නා,පනා"
image309/line_012.png,ආදී ගස් වලින් ඒ උයන
image309/line_016.png,වැසි තිබුණි.
image310/line_001.png,වෘක්ෂය
image310/line_002.png,කෘතිය
image310/line_003.png,ගෘහය
image310/line_005.png,තෘණ
image310/line_006.png,හෘදය
image311/line_001.png,ඇලපිල්ල
image311/line_002.png,පිල්ලම් සහිතව ලියමු
image311/line_003.png,පිල්ලම් මගින් අකුරු වලට ශඕද ලැබේ.
image312/line_003.png,පිලි රහිතව ලියමු
image312/line_013.png,ඈත
image312/line_017.png,සරම
image312/line_019.png,ආදරය
image312/line_023.png,ඇදය
image312/line_026.png,ටකය
image312/line_028.png,ඖෂධ
image313/line_007.png,නෙලුම
image313/line_011.png,ගෙදර
image313/line_013.png,කෙත
image314/line_005.png,මෝඩ
image314/line_009.png,ගෝනා
image314/line_020.png,රෝග
image315/line_008.png,අවබෝදය
image315/line_015.png,පාර කියන අත්තම්මාගේ නම කුමක්ද
image315/line_019.png,ලිලී වයලට්
image315/line_020.png,ඇය ස්වේච්ඡාවෙන් ඉටු කළ රාජකාරිය
image315/line_021.png,කුමක්ද
image315/line_025.png,පාසලට එන එන දරුවන් පාර මාරු කිරීම
image315/line_033.png,අත්තම්මාට පොලීසියෙන් ලැබුණු තෑගි නම්
image315/line_034.png,කරන්න
image315/line_036.png,"නිල කබායක්, වැස්සට අඳින කාබයක්, තොප්පි"
image315/line_040.png,යක්.
image316/line_013.png,ඉවත දමන දඬුව වුවද සරු පොළොවේ
image316/line_026.png,දලු ලා යළි පැළ වෙයි.
image316/line_027.png,සරු පොළොව මිනිසාට මෙන්ම සතා සි
image316/line_031.png,වුපාවුන් සඳහා සම්පත් ගෙන දෙයි.
image316/line_032.png,සරු පොළොව නරඹා සියල්ලෝම
image316/line_034.png,සතුටු වෙති .
image317/line_014.png,ඇඟ බේරා ගන්නවා
image317/line_018.png,වගකීමෙන් බේරීම
image317/line_025.png,හීන්දාඩිය දැම්මා
image317/line_027.png,දැඩි සේ බියට පත් වීම
image317/line_030.png,අහසේ මාලිගා
image317/line_033.png,ඉටු නොවන සිහින මැවීම
image317/line_036.png,අබමල් රේණුවක්
image317/line_038.png,ඉත කුඩා ප්‍රමාණයක්
image317/line_040.png,මුරුංගා අත්තේ තියනවා
image317/line_042.png,රවටනු  පිණිස වර්ණන කීරීම
image318/line_001.png,"ඝ,ඣ,ඪ,ධ,භ"
image318/line_002.png,ශබ්දය අනුව අකුරු හඳුනා ගනිමු.
image318/line_003.png,අල්පප්‍රාණ අක්ෂර
image318/line_007.png,"ක,ච,ට,ත,ප"
image318/line_008.png,"ග,ජ,ඩ,ද,බ"
image318/line_009.png,මහප්‍රාණ අක්ෂර
image318/line_010.png,"ඛ,ඡ,ඨ,ථ,ඵ"
image318/line_011.png,මුර්ධජ අක්ෂර
image318/line_012.png,"ණ,ළ,ෂ"
image318/line_013.png,තාලුජ අක්ෂ‍ර
image318/line_016.png,සඤ්ඤක අක්ෂර
image318/line_017.png,"ඟ,ඦ,ඬ,ඳ,ඹ"
image319/line_003.png,සැදෑ කාලයේ දී මම මුහුදු වෙරළේ
image319/line_004.png,සරුංගල් යවමි.
image319/line_006.png,සැදෑ අඳුරත් සමඟ මුහුදු වෙරළේ
image319/line_008.png,වැලි මාලිගා සාදමි
image319/line_010.png,සැදෑ අහසේ ඉර බැස යන ආකාර
image319/line_011.png,මම මුහුදු වෙරළේ සිට නරඹමි.
image320/line_005.png,මම කැමතිම පොත
image320/line_012.png,ගඟ අද්දර නම් කෘතියට බොහෝ
image320/line_019.png,සේ ප්‍රිය කරමි
image320/line_027.png,එහි සරල ගැමි භාෂාවට මම බොහෝ
image320/line_036.png,සේ ප්‍රිය කරමි
image320/line_042.png,ගඟ අද්දර නම් කෘතිය තුළ මම ළළු
image320/line_047.png,වන් සමඟ සිටින ආකාරය දැන ගත්
image320/line_056.png,තෙමි
image321/line_014.png,"රවිදු, සහන් සහ අතුල ක්‍රකට් සෙල්ලම් කරමින්"
image321/line_018.png,සිටියේ අතුලයේ නිවසේ ඉදිරිපස මිදුලේ ය
image321/line_025.png,රවිදු එවන ලද බෝල පහරක් වැදීමෙන්
image321/line_033.png,අතුලයේ නිවසේ ජනේලයක් බිදි ගියේ ය
image321/line_041.png,එතැන් සිදුවන්නට ඇති දේ පිළිඳව
image321/line_051.png,නිර්මණත්මක වැකි තුනක් ලියන්න
image322/line_008.png,සැදෑ කාලයේ දී  මම මුහුදු වෙරළේ සරුංගල්
image322/line_012.png,යවමි.
image322/line_024.png,සැදෑ අඳුරත් සමඟ මම මුහුදු වෙරළේ
image322/line_037.png,වැලි මාලිගා සාදමි.
image322/line_054.png,සැදෑ අහසේ ඉර බැස යන ආකාරය මම
image322/line_066.png,මුහුදු වෙරළේ නරඹමි.
image323/line_012.png,අපි වැඩිහිටියන්ට ආදරයෙන් කරුණාවෙන්
image323/line_019.png,සලකමු.
image323/line_042.png,අපි ඔවුන් අසනීප වූ විට බෙහෙත් දී ඉතා
image323/line_061.png,හොඳින් සලකමු.
image323/line_079.png,අපි වැඩිහිටියන් දුටු විට ඔවුන්ට ඉතා
image323/line_084.png,ගෞරවයෙන් සලකමු.
image324/line_002.png,විවිධ වර්ණයේ කොඩි ක්‍රීඩා පිටිය වටා ලෙළ
image324/line_004.png,දෙයි.
image324/line_005.png,ක්‍රීඩා නායක නායකයෝ ඔලිම්පික් පහන
image324/line_007.png,දල්වති.
image324/line_012.png,ක්‍රීඩක ක්‍රීඩිකාවෝ ධාවන පථයේ වේගයෙන්
image324/line_013.png,දුවති.
image325/line_007.png,විනෝද පොකුණු මැදින් අපි සිගිරි ගල
image325/line_012.png,මුදුනට ගියෙමු.
image325/line_015.png,පර්වතයේ මුදුනේ තිබුණු මාලිගා අපි ඉතා
image325/line_016.png,සිගිරි බිතු සිතුවම් බලා අපි සතුටු වුණෙමි.
image326/line_001.png,පළඟැටියා
image326/line_002.png,පිඟාන
image326/line_003.png,පිරුළි
image326/line_004.png,පිලි
image326/line_005.png,පිල්ල
image326/line_006.png,පිළිගැනීම
image326/line_007.png,පිළියෙළ
image326/line_008.png,පිළිවෙළ
image326/line_009.png,පුලුන්
image326/line_010.png,පැලඳවීම
image327/line_015.png,විරාම ලකුණුු
image327/line_023.png,තිත
image327/line_043.png,ප්‍රශ්නාර්ථ ලකුණ
image327/line_059.png,කොමාව
image328/line_001.png,සොබාදහමට ආදරය කළ ශ්‍රේෂ්ඨ රතු ඉන්දීය
image328/line_002.png,නායකයා කවුද සියටල්
image328/line_008.png,එකම පවුලකට අයත් වන දේ ලෙස මෙහි
image328/line_019.png,දක්වා ඇත්තේ මොනවාද?
image328/line_025.png,"සුගන්ධවත් පුෂ්පයෝ, පිනි මුවා,"
image328/line_029.png,සදාකාලික හැම කාලයට ම අයත්
image329/line_001.png,කිලිටි
image329/line_002.png,කැලණි
image329/line_003.png,කොට්ඨාශය
image329/line_004.png,ගවේෂණශීලී
image329/line_005.png,කැලෑව/කැළෑව
image330/line_007.png,මධ්‍යම
image330/line_008.png,මධ්‍ය
image330/line_010.png,ධාන්‍ය
image330/line_011.png,රකාරාංශය
image331/line_003.png,කොන් පාපිල්ල
image331/line_006.png,"ඛු,ඝු,චු,ජු,ඡු,ඣු,ඤු"
image331/line_012.png,"ටු,ඨු,ඩු,ඪු,ණු,ථු,දු,නු"
image332/line_001.png,දූව නම් ළමා නව කතා පොතට මම බොහෝ
image332/line_002.png,එහි ඇති අපූරු සිතුවම් නිසා මම එයට
image332/line_003.png,මාර්ටින් වික්‍රමසිංහ මහතා රචනා කළ මඩොල්
image332/line_004.png,මා කැමති ම කතා පොත
image332/line_005.png,ප්‍රිය කරමි.
image332/line_006.png,වඩාත් ඇලුම් කරමි.
image332/line_007.png,නිසා මම එයට වඩා ඇලුම්
image332/line_008.png,උපාලි හා ජින්නා අතර සිදුවන වීරක්‍රියා
image333/line_001.png,රූපවාහිනිය
image333/line_004.png,ප්‍රබල සන්නිවේදන මාධ්‍යයක් වන රූපවාහිනිය
image333/line_006.png,ජෝන් ලොගී  බෙයාර්ඩ් මහතා ලොවට
image333/line_007.png,ශ්‍රව්‍ය දෘශ්‍ය සන්නිවේදන මාධ්‍යයක් වන
image333/line_011.png,රූපවාහිනිය ලොව තොරතුරු එසැණින් අප
image333/line_018.png,හඳුන්වා දුන්නේ ය
image333/line_020.png,අප වෙත ගෙන එයි.
image333/line_031.png,"ආගමික,දේශපාලික,ක්‍රීඩා,ආර්ථික හා"
image333/line_035.png,සාමාජිය තොරතුරු ගෙන එන රූපවාහිනිය
image333/line_043.png,අපේ යහපැවැත්මට අපි භාවිතා කරමු.
image334/line_001.png,මා කැමති ම කතා පොත
image334/line_002.png,එහි ඇති පොලියානා නම් චරිතයට
image334/line_003.png,මම බොහෝ ඇලුම් කරමි.
image334/line_004.png,එහි ඇති සතුටු බෙදන සෙල්ලමට
image334/line_018.png,පොලියානා නම් ළමා නව කතා පොතට
image334/line_022.png,මම බොහෝ ප්‍රිය කරමි.
image334/line_027.png,මම බොහෝ ප්‍රිය කරමි.
image335/line_001.png,මා ගිය විනෝද ගමනක්
image335/line_011.png,මම පවුලේ අය සමඟ මාතලේ රිවස්ටන්
image335/line_017.png,සිරි නැරඹීමට විනෝද චාරිකාවක් ගියෙමි.
image335/line_025.png,"මීදුමෙන් වැසුණු කඳු පන්ති,කඩා හැලෙන"
image335/line_027.png,දිය ඇලි එහි ඇති ගස් වැල් දැක මම
image335/line_030.png,සතුටු වුණෙමි.
image335/line_032.png,"නටා,ගයා,වයා ආ ගිය එම විනෝද ගමනෙන්"
image335/line_035.png,මම බොහෝ සතුටට පත් වුණෙමි
image336/line_001.png,මම පවුලේ අය සමඟ නුවරඑළිය සිරි
image336/line_002.png,"මීදුමෙන්  වැසී ගිය කඳුපන්ති, කඩා හැලෙන"
image336/line_003.png,නැරඹීමට විනෝද චාරිකාවක් ගියෙමි.
image336/line_004.png,"දිය ඇලි,තේ වතු,මල් වතු දැක මම"
image336/line_007.png,සතුටු වුණෙමි
image336/line_011.png,"නටා,ගයා,වයා ආ ගිය එම විනෝද"
image336/line_013.png,ගමනෙන් මම බොහෝ සතුටට පත් වුණෙමි
image337/line_009.png,ජල සම්පත සුරකිමු.
image337/line_010.png,අපද්‍රව්‍ය ජලයට එක් නොකර අපි ජල සම්පත සුරකිමුු.
image337/line_012.png,"කැඩී බිඳී ගිය ජල නළ පද්ධති,ජල කරාම අලුත්වැඩියා"
image337/line_016.png,කර අපි ජල සම්පත සුරකිමු.
image337/line_017.png,කියා දී අපි ජල සම්පත සුරකිමු.
image337/line_018.png,මිනිස් පරිභෝජනයට සීමිත වූ ජලයෙහි අගය අන් අයට
image338/line_005.png,"පාසල,පන්සල,බැංකුව,බස් නැවතුම වැනි පොදු"
image338/line_012.png,"අනවශ්‍ය ලෙස කඩා බිඳ නොදමින්,නිසි ලෙස"
image338/line_013.png,නඩත්තු කරමින් අපි පොදු දේපළ සුරකිමු.
image338/line_015.png,මෙවැනි ස්ථානවල අගය සැමට වටහා දී අපි පොදු
image338/line_016.png,දේපළ සුරකීමට දායක වෙමු.
image338/line_017.png,"දේපළ පිරිසුදුව, පිළිවෙළට තබා ගනිමින් අපි ඒවා සුරකිමු."
image339/line_005.png,මම ගසක් වෙමි.
image339/line_006.png,"මිනිසාට අවශ්‍ය ආහාර,සෙවණ,සිසිලස හා පිරිසිදු"
image339/line_007.png,වාතය ලබා දීමට මම සහය වෙමි.
image339/line_009.png,"සතුන්ට අවශ්‍ය ආහාර,වාසස්ථාන ලබා දීමට මම"
image339/line_011.png,අමතක නොකරමි.
image339/line_015.png,ඔබ පරිසරයට අපූරු සුන්දරත්වයක් ගෙන දෙන
image339/line_017.png,මම වටිනා දෙල් ගසක් වෙමි.
image341/line_001.png,වර්ණවත් සාරිවලින් සැරසී ඇය උදයම පාසලට
image341/line_002.png,යහපත් ගුණ ධර්ම හා අපට අවශ්‍ය විවිධ විෂය
image341/line_003.png,සියලු දෙනා ගැන නිතර සොයා බලයි.
image341/line_004.png,පැමිණෙයි.
image341/line_005.png,අපගේ දෙවැනි මව් වැනි මගේ ගුරුතුමිය අප
image341/line_006.png,කොටස් ඇය අපට මැණවින් උගන්වයි.
image342/line_006.png,ගුරුත්වාකර්ෂණය අඩු යැයි දැන සිටි සඳෙහි දී
image342/line_009.png,මා පාවී යන ආකාරය මම අත් දුටු වෙමි.
image342/line_012.png,තැන තැන වූ විශාල වලවල් දුටු මම පුදුමයට
image342/line_015.png,පත් වුණෙමි.
image342/line_019.png,හිරු කිරණ ලැබීමත් සමඟ සඳ ආලෝකමත් වූ
image342/line_021.png,අයුරු මම දුටුවෙමි.
image343/line_005.png,නිසි කලට වැඩ කරන ඔබට අවැසි වේලාව
image343/line_008.png,මම නිවැරදි ව ලබා දෙමි.
image343/line_010.png,"පැය කටුව,මිනිත්තු කටුව,තත්පර කටුව හා මම"
image343/line_012.png,විහිසුරුවම වැඩ කරමි.
image343/line_015.png,නිවසේ බිත්තියක රැඳී සිටින මා ඔබ බලන
image343/line_023.png,වාරයක් පාසා මම සතුටු වෙමි.
image344/line_004.png,අපි දිනකට නියමිත ප්‍රධාන ආහාර වේල් තුන
image344/line_008.png,නිසි කළට ගෙන යහපත් ආහාර රටාවකට හුරු
image344/line_010.png,වෙමු.
image344/line_012.png,"තෙල්,මිරිස්,ලුණු,සීනි අධික ආහාර මෙන්ම"
image344/line_013.png,ක්ෂණික ආහාර භාවිතයෙන් ඇත් වී අපි යහපත්
image344/line_016.png,ආහාර රටාවකට හුරු වෙමු .
image344/line_018.png,හැකි සෑම විටම පෝෂ්‍යදායි ආහාර වේලක්
image344/line_019.png,ගෙන අපි යහපත් ආහාර රටාවකට හුරු වෙමු.
image345/line_004.png,ගෙවී ගිය කාලය නැවත ලබා ගත නොහැකි නිසා
image345/line_007.png,කාලය රන් හා සමාන බව අපි දනිමු.
image345/line_013.png,"ක්‍රීඩාවේ යෙදුනු ධාවකයෙකුටත්, ශල්‍ය කර්මයක යෙදෙන"
image345/line_015.png,"රෝගියෙකුටත්, බරපතළ රිය අනතුරකදීත් කාලයේ"
image345/line_017.png,වටිනාකම ගැන අපි දනිමු.
image345/line_020.png,"දරුවෙකුත් මෙළොව බිහිවන විටත්, විවිධ සුභ  කටයුතු"
image345/line_023.png,සඳහා ද වැදගත්වන කාලය අපි නිසිලෙස
image346/line_002.png,"මගේ ගෙවත්තේ සෑම පැළයකම,වැලකම වූ ළපටි"
image346/line_005.png,"ගෙඩි, කරල් ළඟම දවසක හොඳ පලඳාවක් වන බව"
image346/line_007.png,මම දනිමි.
image346/line_010.png,එම අස්වැන්න රැකගැනීමට මෙම දිනවල මම
image346/line_013.png,බොහෝ වෙහෙසෙමි.
image346/line_014.png,කෘමි උවදුරෙන් මෙන් ද කුරුලු කොබෙයියන්ගෙන් ද
image346/line_016.png,ආරක්ෂා කර ගනිමින් නුදුරු දිනයක මම සරු
image346/line_018.png,පලදාවක් ලබා ගනිමි.
image347/line_004.png,නිල්වන් ජලකඳක් දරා සිටින මම විශාල මත්ස්‍ය
image347/line_005.png,යන් පිරිසකට රැකවරණය සලසමි.
image347/line_006.png,ලොකු කුඩා කවුරුත් ප්‍රිය කරන මහ සයුර මා
image347/line_007.png,වන අතර මම බොහෝ ආඩම්බරයෙන් කල්
image347/line_009.png,ගෙවම.
image347/line_011.png,"රටවල් අතර විශාල නැව්,බෝට්ටු යාත්‍රා"
image347/line_013.png,කරවීමට ඉඩ ලබාදෙමින් මම ප්‍රවාහනයට ද
image347/line_015.png,උදවු කරමි.
image347/line_016.png,"ලුණු නිපදවීම,ධීවර කර්මාන්තය,සංචාරක"
image347/line_017.png,කර්මාන්තය මම ඍජුව ම දායක වෙමි.
image347/line_018.png,මා හා ජීවත්වන සියලු ජීවීන් සමඟ
image347/line_019.png,මම ඉතා කුළුපගව කටයුතු කරමි.
image348/line_001.png,මම ගිය විනෝද චාරිකාව
image348/line_002.png,මා ගිය චාරිකාවේ සීත කදු සහ දිය ඇළි
image348/line_003.png,නැරඹීමට ගියෙමි
image348/line_005.png,නැරඹීමට විනෝද චාරිකාවක් ගියෙමි
image348/line_006.png,මල් වතු සහ තේ වතු කඩා හැලෙන
image348/line_007.png,මම පවුලෙ අය සමග නුවරඑළියේ සිරි
image348/line_008.png,දිය ඇළි දැක මම සතුටු වුණෙමි
image349/line_001.png,"කැඩී බිදී ගිය ජල නළ පද්ධති,ජල කරාම"
image349/line_002.png,අපි වැළකී සිටිමු.
image349/line_003.png,මිනිස් පරිභෝජනයට ජලය අවශ්‍ය වන බව
image349/line_004.png,"ජලයට සත්ව මළ මුත්‍රා,කුණු කසළ"
image350/line_001.png,මම හඳ මතට පා තැබුවෙමි
image350/line_002.png,ගුරුත්වාකර්ෂණය අඩු දැන සිටි සදෙහි දී
image350/line_003.png,තැන වූ විශාල වලවල් දුටු මම
image350/line_004.png,හිරු කිරුණ ලැබීමත් සමඟ සඳ ආලෝකමත්
image350/line_005.png,මා පාවී යන ආකාරය මම අත්දුටුවෙමි.
